total_output,density,generated_cars,flow,%_to_Utrecht,total_average_speed,average_speed:R8,average_speed:R5,average_speed:R6,average_speed:R9,average_speed:R2,average_speed:R1,average_speed:R7,average_speed:R10,hour
1009,0.0101883239171,1013,0.2802777777777778,0.3686818632309217,4.668400384583224,4.775700934579439,4.7848373235113355,4.775350140056022,4.7996463306808135,4.102189781021898,4.487980799796555,4.818018018018018,4.803479749001713,0
585,0.00588512241055,588,0.1625,0.36752136752136755,4.680352299249818,4.81651376146789,4.7991923076923,4.820051413881748,4.832771693344568,4.0220994475138125,4.542756772417788,4.793051359516617,4.8163816381638185,1
343,0.0034604519774,343,0.09527777777777778,0.39941690962099125,4.688618465677563,4.796116504854369,4.7975658221559865,4.799295774647887,4.838596491228071,4.030769230769231,4.557619896948078,4.882352941176471,4.806631063640409,2
315,0.00315913370998,317,0.0875,0.46984126984126984,4.676491318019623,4.781512605042017,4.819345941686369,4.822335025380711,4.799382716049383,4.011111111111111,4.5717306441119065,4.765432098765432,4.84108040201005,3
363,0.00358286252354,364,0.10083333333333333,0.3939393939393939,4.693132676419475,4.857142857142857,4.803527607361964,4.823863636363637,4.845128205128205,4.076923076923077,4.546655099286681,4.769911504424779,4.821909424724602,4
891,0.00906779661017,895,0.2475,0.3984287317620651,4.661196805060639,4.76056338028169,4.776730566938269,4.826086956521739,4.801406359189379,4.036666666666667,4.484660914927766,4.804166666666666,4.799292929292931,5
3540,0.0386487758945,3560,0.9833333333333333,0.3887005649717514,4.5574634519770685,4.815323041738136,4.515078636971674,4.808259587020649,4.724378656487262,4.084219858156028,3.989849566009517,4.785238095238096,4.737360174195183,6
6495,0.112170433145,6566,1.8041666666666667,0.4286374133949192,3.864822049787504,4.785700538876061,2.542697885047128,4.803339449541281,3.738558579532341,3.891661885637789,2.3634460183007358,4.8023678750152525,3.9908041663494442,7
7214,0.14077212806,7314,2.003888888888889,0.44219573052398115,3.6201195023858883,4.792530984996736,2.243663869875257,4.789779223339231,3.426895377315628,3.67283834586466,1.9272239886101077,4.790356037151678,3.317668191933808,8
6202,0.0919020715631,6261,1.7227777777777777,0.41180264430828767,4.067555488333893,4.797999391449869,2.964438760364831,4.790606725146188,4.279158930659058,3.7801622418879055,2.871032652636926,4.788621369009428,4.268423835516935,9
5447,0.0704425612053,5501,1.5130555555555556,0.4193133835138608,4.257386133675858,4.783827580619026,3.610369069226547,4.800723922342866,4.458852498398458,3.8518336607727566,3.323840992729806,4.785191577493951,4.444449767823455,10
5718,0.0745809792844,5760,1.5883333333333334,0.40328786288912205,4.22374215863253,4.800473071324601,3.5250440021603477,4.805047351441345,4.466455336907969,3.767844396859385,3.2441108589793632,4.781686612639767,4.399275638747463,11
6194,0.0882438794727,6250,1.7205555555555556,0.4124959638359703,4.079968185257851,4.779450033534538,3.1716832044691277,4.7905963759458245,4.259680921601945,3.6678882725832005,3.0227801126746257,4.790360300126273,4.157306261127269,12
6244,0.0906732580038,6318,1.7344444444444445,0.41736066623959,4.059055943992036,4.771865889212826,3.016844857619074,4.77443283582088,4.296659584023587,3.653496732026143,2.931951368696992,4.79235854516314,4.234837739373651,13
6825,0.112857815443,6925,1.8958333333333333,0.41904761904761906,3.8649269622323192,4.77647503782148,2.4837600168461345,4.756860158311319,4.0565856699877285,3.602405247813409,2.532325282779006,4.795417644757416,3.915586639542062,14
7530,0.151092278719,7654,2.091666666666667,0.4381142098273572,3.5558804129703514,4.7789022298456185,2.0553541089406546,4.7419699106722835,3.5162127036625783,3.3752801793147595,1.8470387562309523,4.78104574492822,3.3512396701677423,15
7453,0.147937853107,7552,2.0702777777777777,0.44170132832416475,3.5684197145952274,4.780347295553207,2.1785498171804503,4.743658027152739,3.5415700039715685,3.413746556473826,1.8309175156227135,4.785920349888533,3.2726481509187857,16
7335,0.139129001883,7455,2.0375,0.4320381731424676,3.642222544773475,4.789288996094643,2.1400295140465997,4.744573423933533,3.723893222074732,3.396582733812952,2.0752523052576137,4.783015965006673,3.4851441979610565,17
6341,0.08815913371,6406,1.761388888888889,0.4253272354518215,4.085946794308703,4.779385334291876,3.238293494275952,4.766298104537603,4.290817716303315,3.587762524932535,3.0546993962924525,4.794627079747545,4.1756907040883435,18
4513,0.0511629001883,4543,1.253611111111111,0.40505207179259917,4.452146233081599,4.78324163227877,4.294536360268277,4.788655878467623,4.683943106113439,3.8352666344449826,3.8453514658511048,4.794099523311236,4.592075263917355,19
3507,0.0381873822976,3543,0.9741666666666666,0.3900769888793841,4.546147156476345,4.793175334649989,4.529535986798012,4.801294689800208,4.7462182744791255,3.9724069148936163,4.050410735198585,4.798025863254918,4.678109452736308,20
3134,0.0329001883239,3149,0.8705555555555555,0.40810465858328016,4.587576954121343,4.787491705374917,4.688884499719456,4.798952735290063,4.755583822570113,3.9666666666666672,4.18962810794887,4.792100318010985,4.721307777389672,21
2842,0.0296563088512,2865,0.7894444444444444,0.4064039408866995,4.6014010519806625,4.817591925018024,4.691866459663065,4.804514672686227,4.7605953119919455,3.962415759460861,4.238737466521444,4.7991458910434,4.73634092946033,22
2131,0.0218455743879,2148,0.5919444444444445,0.38057250117315816,4.638037329277962,4.766479400749063,4.752312904959963,4.8057401812688845,4.790916048510529,4.019984478075282,4.391327765429594,4.80471124620061,4.772826609029772,23
