total_output,density,generated_cars,flow,%_to_Utrecht,total_average_speed,average_speed:R8,average_speed:R5,average_speed:R6,average_speed:R9,average_speed:R2,average_speed:R1,average_speed:R7,average_speed:R10,hour
1063,0.0106873822976,1071,0.29527777777777775,0.3791157102539981,4.6729563431773,4.863408521303258,4.782402681877298,4.833526682134571,4.801927927927929,4.007334963325183,4.493903940886699,4.797045951859956,4.804100076103501,0
581,0.00582391713748,583,0.1613888888888889,0.40619621342512907,4.692998891620516,4.787383177570093,4.806999606763662,4.821510297482837,4.805001279099515,4.137755102040816,4.526014460675814,4.829321663019694,4.830005546311703,1
346,0.00353578154426,348,0.0961111111111111,0.43352601156069365,4.67226587517402,4.816546762589928,4.7989419475655435,4.778210116731517,4.786578657865786,4.0423728813559325,4.53474487662066,4.792735042735043,4.82799671592775,2
277,0.00275423728814,278,0.07694444444444444,0.37906137184115524,4.670202812567709,4.768115942028985,4.807632587215167,4.811643835616438,4.787204450625869,4.075757575757576,4.565595238095239,4.7269736842105265,4.81869918699187,3
410,0.0041054613936,412,0.11388888888888889,0.4024390243902439,4.69843940208721,4.8,4.8098034734917725,4.834051724137931,4.79812661498708,4.188679245283019,4.529202819956617,4.803879310344827,4.823772028496438,4
973,0.00985875706215,977,0.2702777777777778,0.4131551901336074,4.673904274195138,4.840490797546012,4.782938360529386,4.7746031746031745,4.792101449275361,4.073943661971831,4.499069178233089,4.815972222222222,4.8121153491800275,5
3376,0.0366807909605,3405,0.9377777777777778,0.38329383886255924,4.559130559432504,4.78130081300813,4.532723437130288,4.815981335666375,4.729011182309315,4.061938958707361,4.01173045835297,4.791119449656039,4.7492388406295545,6
6447,0.113069679849,6536,1.7908333333333333,0.4232976578253451,3.882443181599212,4.794170673076923,2.4656442145012014,4.801741016109045,3.8861090551910182,3.932837301587301,2.3087159000629742,4.793233887210474,4.077093405054758,7
7112,0.134232580038,7217,1.9755555555555555,0.44178852643419575,3.686803782556159,4.781994619523442,2.279075476146299,4.788454706927158,3.615350645770941,3.6833269255414587,2.049906222527441,4.78747112651029,3.5088505375022416,8
6244,0.0923634651601,6295,1.7344444444444445,0.425208199871877,4.061146468206941,4.790661508117128,3.0607790275903484,4.791871868670707,4.257631031336843,3.8237513203561186,2.7816797522396013,4.788999227628812,4.193798009715964,9
5471,0.070988700565,5518,1.5197222222222222,0.4129044050447816,4.259863360340293,4.795862705605908,3.642586110246198,4.7979145530379785,4.510128058814095,3.8243563685636857,3.303337797330861,4.800182245737795,4.404539043385823,10
5663,0.0726177024482,5709,1.5730555555555557,0.41055977397139326,4.250405075506657,4.790584900029843,3.648339312834476,4.800042287768247,4.463861784264788,3.773988780631828,3.3669884980674554,4.792741485203785,4.366693555252836,11
6305,0.0917608286252,6371,1.7513888888888889,0.41776367961934974,4.039506778468827,4.790268456375841,3.105720405578534,4.771680790960434,4.204049005698962,3.6779602189293814,2.895377206363348,4.785493924986778,4.085504218857338,12
6275,0.0883474576271,6339,1.7430555555555556,0.4068525896414343,4.100978515572741,4.792968749999994,3.156616056089551,4.7861341222879465,4.276720863089085,3.718521322230633,3.025671333562132,4.787265293761338,4.26393038356125,13
6896,0.113370998117,6981,1.9155555555555555,0.43082946635730857,3.8453887632586627,4.778133232969507,2.5818242753145193,4.757900369721716,3.9516191971230965,3.51650077023344,2.5368870711805536,4.7783503605768995,3.8618948289495703,14
7551,0.153898305085,7668,2.0975,0.44219308700834326,3.5202304814720273,4.790805739514342,2.009105405713115,4.722981569838129,3.547111493543262,3.280160226201698,1.8267498934865223,4.781987336686172,3.20294218679298,15
7489,0.153832391714,7613,2.080277777777778,0.4361062892241955,3.535283643265925,4.778854239663625,2.106191080450136,4.744980034227013,3.5358258316014473,3.4065831410045027,1.6840474882847418,4.7769790231204725,3.2488083077754655,16
7351,0.134962335217,7458,2.0419444444444443,0.4281050197252075,3.6806891658429675,4.777475421348313,2.3206776875198583,4.744758140410294,3.738186597292899,3.4015908846608642,2.0941216155318347,4.778079172845583,3.590623807134095,17
6442,0.089670433145,6505,1.7894444444444444,0.4225395839801304,4.075594946527882,4.785642424242419,3.1588383921338012,4.752811594202878,4.35528579322188,3.5438962242297865,3.053974809406225,4.784027866275843,4.170282468510222,18
4416,0.0492890772128,4445,1.2266666666666666,0.39379528985507245,4.477907171581522,4.793732613320239,4.3565448981853505,4.791443500979742,4.688202782542379,3.8300031715826197,3.924733741547983,4.796567634481193,4.642029030012676,19
3507,0.0373399246704,3527,0.9741666666666666,0.4074707727402338,4.568422461277515,4.7842679127725845,4.632465691880089,4.799712873931619,4.741200382084467,3.967573696145126,4.106471432834704,4.804588394062081,4.711099306509445,20
3082,0.0324670433145,3100,0.8561111111111112,0.40850097339390007,4.589900182032533,4.783843537414967,4.681040201901403,4.805627518710415,4.744728765939043,3.9761006289308165,4.20719458362673,4.807792111506519,4.712874108230367,21
2926,0.0307062146893,2946,0.8127777777777778,0.410457963089542,4.601860524795413,4.795234549516009,4.7004984229636,4.802439024390242,4.760328165600989,3.990520112733795,4.250762578503166,4.794907612712484,4.720193731943023,22
2168,0.0224293785311,2184,0.6022222222222222,0.400830258302583,4.63548215082122,4.7991313789359396,4.745793659392232,4.820581257414,4.793621828293354,4.0129081245254365,4.3564187708034,4.7977844914400825,4.757617695765309,23
