total_output,density,generated_cars,flow,%_to_Utrecht,total_average_speed,average_speed:R8,average_speed:R5,average_speed:R6,average_speed:R9,average_speed:R2,average_speed:R1,average_speed:R7,average_speed:R10,hour
996,0.0100564971751,1001,0.27666666666666667,0.3785140562248996,4.686157610369186,4.852528089887641,4.7801382432405415,4.815561959654179,4.802164502164501,4.109177215189874,4.4855772467182735,4.821132259638848,4.822981366459628,0
575,0.00579566854991,576,0.1597222222222222,0.38782608695652177,4.680296117042288,4.823076923076923,4.794719780219773,4.817045454545455,4.820682068206822,4.04679802955665,4.544047619047617,4.775265957446808,4.8207331042382595,1
351,0.00350282485876,354,0.0975,0.4301994301994302,4.670309795380683,4.7974683544303796,4.810562015503876,4.8018433179723505,4.802769334684229,3.9381443298969074,4.5450569968553465,4.861940298507463,4.804693715194909,2
286,0.00290018832392,287,0.07944444444444444,0.4020979020979021,4.68115466933999,4.776595744680851,4.794306703397613,4.805194805194805,4.816755083996463,4.171428571428572,4.546893249240831,4.733870967741935,4.804192229038854,3
385,0.00388888888889,388,0.10694444444444444,0.37922077922077924,4.694673128748204,4.827160493827161,4.798790627362058,4.776595744680851,4.835630282984196,4.17741935483871,4.531336661120355,4.795081967213115,4.815369897959184,4
928,0.00940207156309,931,0.2577777777777778,0.3933189655172414,4.656646003780279,4.787234042553192,4.792667480035474,4.7884012539184955,4.800195678067044,3.9659863945578233,4.504151183028362,4.801675977653631,4.812856020428208,5
3529,0.038488700565,3558,0.9802777777777778,0.39642958345140267,4.554711855091692,4.7891716566866265,4.5529067448277525,4.819924178601516,4.703550942805565,4.060685249709639,3.9947550015570794,4.789935364727609,4.726765701817754,6
6529,0.11418079096,6629,1.813611111111111,0.43436973502833515,3.851082902572344,4.789709172259508,2.486098655315501,4.798520710059167,3.808760688059932,3.897562391178177,2.3950613345655185,4.799092754726553,3.8338575144143885,7
7288,0.149524482109,7406,2.0244444444444443,0.44250823271130624,3.5814166593400016,4.780352774559028,2.0183645548056766,4.771269841269823,3.4508341908735014,3.650547910295616,1.8926063171451322,4.798278478057868,3.289079207713376,8
6221,0.0908945386064,6290,1.7280555555555555,0.42710175212988266,4.065206422772782,4.782587835842931,3.0516970210929695,4.785269091682607,4.188727115758655,3.789485662266728,2.902917888140793,4.797334531296785,4.223632236100793,9
5559,0.0710404896422,5612,1.5441666666666667,0.4205792408706602,4.259392669352655,4.7945650386449605,3.7562212927369045,4.791922464756697,4.475587853812068,3.8285096473719227,3.311077254435388,4.787351351351343,4.329906451711958,10
5548,0.0706261770245,5599,1.541111111111111,0.41149963950973323,4.274241903810778,4.786224048442905,3.669505489217962,4.79005801687763,4.512375091830109,3.8126777428528675,3.3599008568306927,4.797139617751854,4.466054366682208,11
6225,0.0886346516008,6281,1.7291666666666667,0.41815261044176705,4.092093665503253,4.79580527497194,3.175718529750009,4.780171277997349,4.253539225203858,3.753601238556814,2.924701017688314,4.78573753431935,4.267475225538384,12
6175,0.0875188323917,6238,1.7152777777777777,0.42267206477732794,4.0964957806370625,4.780902913889977,3.1175290002967033,4.790920060331805,4.289323677005028,3.7385437541750157,3.049060829208854,4.793717249492021,4.211968760697097,13
6839,0.109260828625,6926,1.8997222222222223,0.4279865477408978,3.872771343462335,4.776726554536184,2.684076424078422,4.76296242211836,4.049119619314389,3.554780639008104,2.5774854797417124,4.787032004830903,3.7899876040706078,14
7530,0.154830508475,7663,2.091666666666667,0.4353253652058433,3.526425650369954,4.788982371794863,2.0319511418478036,4.736694043236074,3.5459897990396425,3.298531289910599,1.7784434432443499,4.779044866501486,3.2517682473848155,15
7499,0.156765536723,7632,2.0830555555555557,0.44099213228430456,3.528358628407802,4.782946778711479,1.9706111432751803,4.733131341600882,3.523168436989306,3.359960393919933,1.715317815959109,4.781644486431696,3.3600886303748325,16
7406,0.146200564972,7523,2.0572222222222223,0.4311369160140427,3.6078105976204338,4.785130605640309,1.9871484114502085,4.729634844644684,3.6499302594913337,3.4398445873526247,1.995968196349336,4.77886210631674,3.495965769718237,17
6351,0.0882768361582,6421,1.7641666666666667,0.4188316800503858,4.08143324473914,4.785971003898632,3.1655894222491368,4.769481589147262,4.345832392339637,3.523977019580252,3.080045812502603,4.800089644291431,4.180479073904166,18
4545,0.0510404896422,4572,1.2625,0.4055005500550055,4.458554520646261,4.788631090487237,4.372607287049741,4.789237814851151,4.691680184390904,3.7795724094881393,3.8683107583683523,4.794588819588813,4.5838078009457455,19
3510,0.0376836158192,3530,0.975,0.405982905982906,4.554429796503778,4.7922064569195975,4.53023857784304,4.818946039340774,4.752912628178095,3.9373333333333345,4.092740911449208,4.8032928064842935,4.707767618481885,20
3104,0.0325800376648,3122,0.8622222222222222,0.39948453608247425,4.592924487723998,4.785554811341818,4.67312776131312,4.800413223140495,4.753315934909411,3.9889529298751203,4.227343757457866,4.781513369732604,4.733174114021555,21
2871,0.0299952919021,2890,0.7975,0.4179728317659352,4.602914665589985,4.8007219317898935,4.716019479591905,4.80540838852097,4.761918335901375,3.95930964978584,4.266908820414276,4.79474121020069,4.718289508514937,22
2119,0.021972693032,2129,0.5886111111111111,0.38933459178857954,4.637215478119106,4.781489213639526,4.734571681227618,4.800573300573302,4.77510489510489,4.061684460260973,4.36541826789912,4.795781691672102,4.78310031457532,23
