total_output,density,generated_cars,flow,%_to_Utrecht,total_average_speed,average_speed:R8,average_speed:R5,average_speed:R6,average_speed:R9,average_speed:R2,average_speed:R1,average_speed:R7,average_speed:R10,hour
1019,0.0103531073446,1027,0.28305555555555556,0.39842983316977426,4.665975295767901,4.798648648648649,4.783953701203209,4.822341857335128,4.798419468138486,4.024285714285714,4.49729941943466,4.794529262086514,4.808324295010848,0
578,0.00586629001883,583,0.16055555555555556,0.39792387543252594,4.675019071358378,4.767527675276753,4.790142517814718,4.795218295218295,4.800495178524888,4.058035714285714,4.539405341596577,4.836283185840708,4.813044662309368,1
347,0.00346986817326,347,0.09638888888888889,0.35446685878962536,4.669879934121927,4.7625,4.794252585919256,4.822857142857143,4.783674339300937,4.012658227848101,4.559876543209875,4.805128205128205,4.818092428711897,2
264,0.00266949152542,267,0.07333333333333333,0.3787878787878788,4.689080968260374,4.851239669421488,4.789995949777238,4.825123152709359,4.809882747068677,4.087912087912088,4.5468,4.782051282051282,4.819642857142857,3
422,0.00422316384181,426,0.11722222222222223,0.4004739336492891,4.656492814091502,4.77542372881356,4.800171590569976,4.789351851851852,4.788055826030509,4.0095238095238095,4.5336214422909045,4.752551020408164,4.8032432432432435,4
889,0.00904425612053,892,0.24694444444444444,0.4049493813273341,4.6597022440480735,4.77710843373494,4.793328989349744,4.82018927444795,4.810272005406317,3.966666666666667,4.492736649315594,4.794314381270903,4.8230015521924745,5
3543,0.038813559322,3566,0.9841666666666666,0.39796782387806945,4.546661508768836,4.7711223203026485,4.5582252097363005,4.810515078729651,4.720500978983233,4.015948963317384,3.9506295311764577,4.824486571879937,4.721863416025081,6
6459,0.118601694915,6550,1.7941666666666667,0.4280848428549311,3.8440746277887246,4.803809788654062,2.3470456748967936,4.80459209209209,3.886716456765852,3.880309258171853,2.2550986964701267,4.788948554760006,3.986076500499013,7
7213,0.137208097928,7299,2.0036111111111112,0.4448911687231388,3.6459995590064933,4.782443240454075,2.3310475433577915,4.774459647035477,3.5231231710613145,3.595351951032903,1.9755254553930617,4.790274209204049,3.395771254513275,8
6208,0.0913559322034,6304,1.7244444444444444,0.42364690721649484,4.0458856053095245,4.790911905867781,3.1206985410259294,4.796865734858099,4.12248231942258,3.8111061218380478,2.8487050395551305,4.788710920299414,4.087604259609215,9
5366,0.0665207156309,5406,1.4905555555555556,0.40700708162504656,4.315020890517202,4.797768830733101,3.797250571017387,4.7965004952129355,4.5344869467349715,3.835539215686274,3.4700218755259944,4.787574200913236,4.501024988313715,10
5721,0.0745103578154,5776,1.5891666666666666,0.4105925537493445,4.2326431237259925,4.78761522450193,3.561542428269498,4.784640321086744,4.480074516241591,3.7722339675828045,3.314579053719021,4.790010482180281,4.370448996226068,11
6189,0.089538606403,6253,1.7191666666666667,0.41509129100016157,4.071909724565352,4.784602194787377,3.0733173380209413,4.775808551116431,4.333326149744159,3.630018307833137,2.9877350145858803,4.792701958384316,4.197768282050581,12
6280,0.0906779661017,6352,1.7444444444444445,0.41624203821656053,4.065793231291682,4.790426997245176,3.0220102738165804,4.784350951802332,4.293124602402936,3.704440940743661,2.9875940983265927,4.791305212892941,4.153092773103239,13
6863,0.113507532957,6946,1.906388888888889,0.428675506338336,3.857782824964782,4.779358878968251,2.5856537910925717,4.76670095014201,4.018442371314131,3.6033466958211866,2.5097652812343187,4.774472167536852,3.8245224636089334,14
7557,0.154114877589,7694,2.0991666666666666,0.44144501786423185,3.5205674770798625,4.781409607379901,1.997285472224533,4.723414496036219,3.4881068011271554,3.291600255020721,1.8254074178058732,4.780025305807216,3.277290461237277,15
7496,0.155188323917,7615,2.082222222222222,0.44010138740661686,3.5430558465411623,4.794580419580415,1.9634311827135507,4.7413348502085455,3.543309170297809,3.451990376202973,1.8311942283872604,4.793245050829303,3.2253614941094413,16
7390,0.138785310734,7519,2.0527777777777776,0.43423545331529095,3.6327901105973077,4.774316109422485,2.1096359383948693,4.742164637024426,3.663884655256482,3.378812372022847,2.1385285490249375,4.785383964136493,3.4695946594959257,17
6410,0.0891148775895,6480,1.7805555555555554,0.4246489859594384,4.069465763371253,4.783617073772512,3.2851333340372646,4.767819404418811,4.281073245028448,3.5824442863916555,3.008304931247717,4.782452374004731,4.064881458068893,18
4382,0.0481544256121,4402,1.2172222222222222,0.4036969420356002,4.481599020026764,4.804610829103216,4.441959922505022,4.792680893631204,4.6878374672644565,3.7996445306188398,3.9059503759773846,4.792688705234149,4.627419435879846,19
3425,0.036450094162,3444,0.9513888888888888,0.40233576642335767,4.566282499008607,4.802409895500108,4.61469315786963,4.803867037478479,4.757763424518717,3.9397993311036794,4.1211907963474355,4.800993330495241,4.6895430187555665,20
3087,0.032565913371,3115,0.8575,0.4062196307094266,4.590263926822411,4.7895700448854255,4.687257110603945,4.806317087322306,4.7608926205761835,3.96509009009009,4.193718220346836,4.7916900749063664,4.727576165848136,21
2885,0.0301365348399,2911,0.8013888888888889,0.4135181975736568,4.594815175357839,4.808799533799532,4.708430553289052,4.79182978106423,4.770345509418236,3.872534516765286,4.271739855597952,4.798342584027136,4.736499068901294,22
2201,0.0227354048964,2213,0.6113888888888889,0.3893684688777828,4.644666022493796,4.81968085106383,4.739685385579532,4.827876699215011,4.783676841676836,4.07256867112101,4.34827047438158,4.792015633724179,4.773553623188398,23
