total_output,density,generated_cars,flow,%_to_Utrecht,total_average_speed,average_speed:R8,average_speed:R5,average_speed:R6,average_speed:R9,average_speed:R2,average_speed:R1,average_speed:R7,average_speed:R10,hour
997,0.0101035781544,1001,0.27694444444444444,0.4012036108324975,4.675706860875977,4.803030303030303,4.78190630008384,4.844202898550725,4.822322193658954,4.060109289617486,4.501224832214763,4.790439276485787,4.802419793365959,0
609,0.00613935969868,611,0.16916666666666666,0.41379310344827586,4.66802698391205,4.774247491638796,4.797181510710251,4.804545454545455,4.789334341906203,4.035478547854785,4.52181663837012,4.803514376996805,4.818097509273981,1
356,0.00366760828625,357,0.09888888888888889,0.4044943820224719,4.678395431577819,4.848684210526316,4.817702020202017,4.8076923076923075,4.78184591914569,4.016393442622951,4.546141975308642,4.780952380952381,4.827751196172249,2
314,0.00315442561205,315,0.08722222222222223,0.35668789808917195,4.706794879052488,4.807407407407408,4.793284789644014,4.853479853479853,4.814082687338502,4.135593220338983,4.58184198542805,4.8403846153846155,4.8282844733984795,3
425,0.00429378531073,428,0.11805555555555555,0.38823529411764707,4.676533901267371,4.8173076923076925,4.797295947488585,4.758426966292135,4.827216396568161,4.0,4.561033216491404,4.84,4.810990990990991,4
896,0.0090395480226,903,0.24888888888888888,0.375,4.669569023086246,4.786764705882353,4.793528268631071,4.7787456445993035,4.815153052595977,4.041984732824427,4.515205988937628,4.799003322259137,4.826166468960065,5
3504,0.038549905838,3526,0.9733333333333334,0.3844178082191781,4.542200315115719,4.780040733197556,4.515720448931014,4.8294455713319815,4.709531230021719,3.9938775510204083,3.986200359612959,4.792389210019268,4.730397416790841,6
6464,0.117118644068,6557,1.7955555555555556,0.42682549504950495,3.8493701519145604,4.799990487062405,2.3799480081531974,4.8062823355506215,3.771599379109477,3.936153544849197,2.2540662562027287,4.801950421542712,4.0449707828461445,7
7105,0.135762711864,7222,1.9736111111111112,0.43490499648135117,3.682647810894327,4.792952883834281,2.1896351864115964,4.772863183328282,3.5847975429895156,3.6831329325317292,2.0627547941040376,4.800837290492452,3.574208673462722,8
6361,0.0941525423729,6416,1.7669444444444444,0.4230466907718912,4.040495338093194,4.796620550511601,2.9878207791178335,4.795193185275319,4.173305085665407,3.846560846560847,2.8446404955375137,4.778466264166911,4.101355497910117,9
5364,0.0669114877589,5409,1.49,0.40436241610738255,4.312079365200515,4.7880229766803835,3.7952799461612097,4.806742703790665,4.552479351721981,3.848729597846205,3.4134795841441257,4.7919931584584035,4.499907602801147,10
5791,0.0761346516008,5842,1.6086111111111112,0.40960110516318426,4.220485134501031,4.786494385479156,3.501725241144704,4.800622954281482,4.415184409105772,3.837917775805974,3.25676771046782,4.787301074275855,4.377867525447484,11
6161,0.0871092278719,6223,1.7113888888888888,0.4194124330465833,4.089388114298499,4.788740018947084,3.123371967111007,4.7751389309891685,4.2950312912938475,3.693322563274098,3.005471643364881,4.795095282724137,4.238933216683769,12
6284,0.09,6355,1.7455555555555555,0.4107256524506684,4.088967415103492,4.807506465223899,3.054276273026485,4.782451947017215,4.3496139916728165,3.677357133516411,3.0173604008566244,4.787847008019723,4.235326101494764,13
6934,0.115725047081,7033,1.926111111111111,0.42832419959619267,3.838265486426078,4.7838803928882205,2.6139114437391764,4.767273603082833,3.9644992286062593,3.6049404761904764,2.394724505321733,4.77675998971015,3.8001342518697707,14
7593,0.152321092279,7735,2.109166666666667,0.4385618332674832,3.5237951973418404,4.774760792167329,2.1680775098212712,4.7274653168353735,3.5440982209496323,3.237946149029428,1.7753315240405183,4.787540713254968,3.175141352636203,15
7475,0.154854048964,7598,2.076388888888889,0.4369230769230769,3.5548135211272442,4.791888767189967,2.0557499944017947,4.753853481947206,3.5914202378729314,3.4244186046511618,1.6891159995480447,4.782198558004982,3.3498625254018664,16
7347,0.134194915254,7458,2.0408333333333335,0.4328297264189465,3.6499754634004686,4.7734770825969095,2.2876596368577884,4.721279508970704,3.710928565704186,3.3548045602605816,2.1577880875974706,4.791815774747825,3.4020504904682825,17
6421,0.0918738229755,6486,1.783611111111111,0.4145771686653169,4.04156876801008,4.7805790700527515,3.033565964399468,4.754595356067205,4.282623714401241,3.552208480565371,2.9618139054432624,4.789318433504454,4.1778452196468905,18
4374,0.0490301318267,4413,1.215,0.41815272062185643,4.474562236793433,4.790221914008321,4.359555156761079,4.796109289617478,4.70034368826212,3.843840931134821,3.8812971444123243,4.79029945658457,4.634830313566747,19
3465,0.0372787193974,3497,0.9625,0.3976911976911977,4.557992155342884,4.79041946650377,4.569775869932461,4.817758899676372,4.741201855387746,3.977770255021441,4.074836774398543,4.79740674691633,4.694767374906416,20
3076,0.0321657250471,3105,0.8544444444444445,0.39271781534460337,4.59438100216006,4.78831053698075,4.682858344842157,4.804742132867132,4.774729420676173,3.963463463463463,4.20928199901576,4.795580110497235,4.736082008937811,21
2902,0.0303813559322,2912,0.8061111111111111,0.4107512060647829,4.605165455905059,4.8004954268292686,4.697507207959351,4.810885131017671,4.756308826336566,4.0368406742794996,4.23207079163187,4.779230653417644,4.727984935768605,22
2183,0.0226459510358,2192,0.6063888888888889,0.38295923041685753,4.633993584425651,4.8088289280469905,4.734669149029946,4.816445516686772,4.8001825908510565,3.9817767653758547,4.359754480358872,4.793662825955126,4.776628419100592,23
