total_output,density,generated_cars,flow,%_to_Utrecht,total_average_speed,average_speed:R8,average_speed:R5,average_speed:R6,average_speed:R9,average_speed:R2,average_speed:R1,average_speed:R7,average_speed:R10,hour
955,0.00969868173258,956,0.2652777777777778,0.4198952879581152,4.683960166853685,4.772307692307693,4.807619946374263,4.839743589743589,4.801172615968273,4.130094043887147,4.5024833502652655,4.810785681078569,4.807474415204681,0
596,0.00596516007533,598,0.16555555555555557,0.41778523489932884,4.694808699070262,4.832599118942731,4.798993081294776,4.800257731958763,4.81756325227217,4.162011173184357,4.539314971751408,4.7883522727272725,4.819377990430623,1
344,0.00347928436911,345,0.09555555555555556,0.39825581395348836,4.660463237207949,4.764150943396227,4.786602497398546,4.786026200873362,4.803556658395368,3.981651376146789,4.5177908415841594,4.816326530612245,4.8276008492569,2
284,0.00286252354049,286,0.07888888888888888,0.36971830985915494,4.670684054628315,4.8,4.800411291830251,4.821428571428571,4.823617339312406,4.0,4.5604714522624965,4.735099337748345,4.8244444444444445,3
407,0.00415254237288,409,0.11305555555555556,0.4176904176904177,4.6866445818258455,4.826923076923077,4.805080091533183,4.801675977653631,4.8176598386095595,4.060975609756097,4.5434794227685735,4.833333333333333,4.804029304029303,4
979,0.0100706214689,984,0.27194444444444443,0.3769152196118488,4.682957912592306,4.795918367346939,4.7810375411666435,4.834645669291339,4.813190777895107,4.147058823529412,4.495590516116149,4.797900262467191,4.79832134292566,5
3533,0.0389030131827,3552,0.9813888888888889,0.38607415793942823,4.540167428815534,4.8087301587301585,4.504138950298892,4.805800293685757,4.679448447006073,4.00556531927358,3.992743502419424,4.812371285672258,4.712541473438131,6
6501,0.117890772128,6575,1.8058333333333334,0.4336255960621443,3.826127653863729,4.7962857684290325,2.4723462099504583,4.801735074626862,3.7379086011553784,3.931531531531531,2.2343202842042325,4.799565217391298,3.8353285436210376,7
7182,0.138380414313,7281,1.995,0.436229462545252,3.6685113484472494,4.774760592942407,2.1400972663201,4.76896500149564,3.6305217713812405,3.614631933644376,1.9879694866221962,4.784950210450651,3.646194524721386,8
6285,0.0918079096045,6351,1.7458333333333333,0.42498011137629277,4.054858429716723,4.7829128440366935,3.072952998176884,4.799356336393356,4.19091873818378,3.8070487190878133,2.856862810183297,4.80051176532657,4.128303226345387,9
5454,0.0682485875706,5509,1.515,0.4107077374404107,4.297136933467052,4.796184738955826,3.7832937798324013,4.796592519899671,4.482445064197649,3.885748792270533,3.396798450046473,4.791461582900045,4.444570539633822,10
5592,0.0729472693032,5644,1.5533333333333332,0.4064735336194564,4.238925445052931,4.786112366320229,3.4868310274136873,4.790648059031112,4.481621255036482,3.7900843881856545,3.3359269854833915,4.801066754646411,4.439112724306478,11
6128,0.0853766478343,6202,1.7022222222222223,0.4162859007832898,4.131637051934177,4.790277777777777,3.2169937574148775,4.788507340108801,4.331552893257241,3.753037128037126,3.0883267676524984,4.7867282051281865,4.297672546096913,12
6284,0.0879943502825,6335,1.7455555555555555,0.42202418841502226,4.082943202185945,4.795998929479458,3.2243982983873933,4.755496506249366,4.317171877268026,3.609288161400836,3.0484530225452633,4.790980246265153,4.12175857589206,13
6836,0.112551789077,6923,1.8988888888888888,0.42919836161497954,3.8531001605115676,4.783968900407251,2.6441463563985415,4.76847815557491,3.9287721999148557,3.5130328939555837,2.5165793784504853,4.777085840352967,3.8927375590379425,14
7488,0.152806026365,7615,2.08,0.4344284188034188,3.5362930694136963,4.786775106082031,2.0929489752799015,4.743031750491695,3.4910953139942853,3.3315389487017093,1.7560446670964174,4.785062147354626,3.3038476463089035,15
7436,0.149915254237,7550,2.0655555555555556,0.4363905325443787,3.5794174653468858,4.785130718954243,2.1155880631911828,4.749715666761425,3.5560966228348567,3.488791258307987,1.7955477727918678,4.790259394492599,3.354210225440924,16
7396,0.138328625235,7527,2.0544444444444445,0.43577609518658733,3.6407760912960625,4.78204344874405,2.2103048200652915,4.7314382212214845,3.6732922708641293,3.40821101893214,2.1059574428151477,4.78320958464685,3.4317519230794056,17
6428,0.0893455743879,6500,1.7855555555555556,0.42672682016179214,4.062559034759213,4.793497308799599,3.320446788704997,4.756298870547324,4.197382862932062,3.5118672731513865,2.976529903601586,4.788002346729216,4.156446923607534,18
4396,0.0486581920904,4428,1.221111111111111,0.41878980891719747,4.479170292290325,4.790330188679247,4.454795853034867,4.79464050131925,4.681764923233385,3.8151029388653153,3.940815602841141,4.795267279536933,4.560645050812458,19
3621,0.0387806026365,3641,1.0058333333333334,0.396023198011599,4.557324696072929,4.790541988003429,4.583703352496832,4.809224115672603,4.742112814325907,3.9697067701595516,4.081170743326425,4.785211546065635,4.696926238533052,20
3013,0.0317231638418,3036,0.8369444444444445,0.3883172917358115,4.593029228360673,4.793599033816425,4.682273106806522,4.81823645877528,4.776752294804365,3.945318352059925,4.1999544158717494,4.792417129036847,4.735683035714268,21
2955,0.0306544256121,2975,0.8208333333333333,0.3928934010152284,4.608569510148821,4.793226729069163,4.684087399141766,4.814971107055959,4.776803405572745,4.023246650906226,4.257858297611364,4.781440638198026,4.736921853635326,22
2118,0.0218079096045,2131,0.5883333333333334,0.4060434372049103,4.637118121111801,4.8105302187615875,4.750014899020211,4.816881258941346,4.788452825914589,3.985369711348359,4.364933502228231,4.796201451131029,4.784561101549047,23
