total_output,density,generated_cars,flow,%_to_Utrecht,total_average_speed,average_speed:R8,average_speed:R5,average_speed:R6,average_speed:R9,average_speed:R2,average_speed:R1,average_speed:R7,average_speed:R10,hour
1025,0.0104519774011,1033,0.2847222222222222,0.3590243902439024,4.664747540863843,4.822058823529412,4.788262406143753,4.832893579595427,4.804162162162163,3.9878048780487805,4.483796473134704,4.801348747591521,4.797653256704981,0
582,0.00587570621469,586,0.16166666666666665,0.38831615120274915,4.687806387688029,4.787644787644788,4.800806553245112,4.8109354413702246,4.808602595967965,4.135021097046414,4.542902605091771,4.790786948176583,4.825751072961375,1
351,0.00354990583804,354,0.0975,0.3561253561253561,4.6795144678669995,4.833333333333333,4.791914659108802,4.806532663316583,4.789979550102251,4.094117647058823,4.507290459636926,4.788461538461538,4.8244858919177425,2
272,0.00274952919021,276,0.07555555555555556,0.40808823529411764,4.684253936079711,4.782442748091603,4.799025470653381,4.828947368421052,4.811519607843137,4.128712871287129,4.5340651021953065,4.779569892473118,4.809748427672956,3
398,0.00401600753296,399,0.11055555555555556,0.3969849246231156,4.71041792265197,4.819672131147541,4.80331149927219,4.824257425742574,4.815400843881856,4.218390804597701,4.562508827683618,4.848387096774194,4.791414752116082,4
889,0.00896892655367,894,0.24694444444444444,0.3937007874015748,4.6759603226003295,4.78021978021978,4.78795100588884,4.834630350194552,4.803502854177477,4.097345132743363,4.498576805174379,4.8109375,4.794519152404239,5
3544,0.0390018832392,3562,0.9844444444444445,0.38487584650112866,4.53523702068404,4.803937881308928,4.490388945026565,4.808556611927399,4.69677942528573,4.022028985507247,3.946547645110807,4.796444444444445,4.717212226861197,6
6443,0.117542372881,6529,1.7897222222222222,0.42340524600341456,3.843356855858035,4.779944838455479,2.322555175000276,4.795881910492663,3.807759325685206,3.9020290732889165,2.2725316301781797,4.794928347514555,4.071224546249006,7
7096,0.134642184557,7194,1.971111111111111,0.439543404735062,3.6963601816863334,4.797067295103429,2.266051407427246,4.778634405370177,3.6073761157007054,3.7107709308372328,2.0265048787975752,4.796734460253016,3.5877419600012876,8
6152,0.0881732580038,6221,1.708888888888889,0.42408972691807545,4.097453600245573,4.791842146311027,3.14810837873166,4.799068356624405,4.276633191683678,3.8217472992015047,2.9201394225080755,4.798441529319415,4.223648477584815,9
5453,0.0687947269303,5499,1.5147222222222223,0.40399779937649,4.291584046802415,4.797933604336043,3.7024655510781814,4.79893292682926,4.484232142167635,3.8292642418202965,3.448503389924606,4.7884205092911145,4.482920008972181,10
5593,0.0714077212806,5658,1.553611111111111,0.4142678347934919,4.262268085342984,4.786221810318195,3.7513412958306187,4.791727804359368,4.447506837771757,3.861098327964412,3.2873507985528,4.7925242295546004,4.380373578392116,11
6125,0.0852777777778,6196,1.7013888888888888,0.419265306122449,4.109632867611245,4.78830141548709,3.214559407756436,4.770337783171509,4.347096251172328,3.669853539462979,3.043292018451917,4.785600517533673,4.258022007854021,12
6279,0.0901647834275,6337,1.7441666666666666,0.4139194139194139,4.049039048133958,4.78647294589178,3.1006717284533614,4.767758995650439,4.1791302662989525,3.6500913599582363,2.8865853538357595,4.787458112208925,4.234143622774213,13
6855,0.112123352166,6932,1.9041666666666666,0.42290299051787017,3.8763311469706254,4.791759259259255,2.558351805218661,4.775385062481823,4.005303796916931,3.627322306124894,2.54184582064987,4.778353897375618,3.9323272277379555,14
7528,0.156793785311,7670,2.091111111111111,0.43730074388947926,3.5021348952638447,4.78661399290049,1.9738719211718179,4.731667140017024,3.4726437264436423,3.3056545690213905,1.7569387591465861,4.778915976883662,3.210773076526145,15
7467,0.147076271186,7573,2.0741666666666667,0.43658765233694924,3.5925076699267007,4.792661913250144,2.151024030182922,4.743365649653061,3.600718719452113,3.3879884304736962,1.8893373400437423,4.784388089726606,3.390577186631321,16
7397,0.133253295669,7498,2.0547222222222223,0.437609841827768,3.6738654936247306,4.785880844117985,2.327034860532165,4.739412819786627,3.766013886868107,3.3412300560586465,2.1951113967144797,4.791762096995638,3.4444779879242002,17
6384,0.091643126177,6454,1.7733333333333334,0.41384711779448624,4.055401836821977,4.775926619243723,3.0434174121108173,4.75910158543744,4.333530569250826,3.546511627906976,2.9996687451814563,4.7858813323582785,4.1991768030862975,18
4533,0.0506779661017,4564,1.2591666666666668,0.42047209353628945,4.4660240023726905,4.7958845789971605,4.394351511649288,4.793562324476122,4.6924358332092,3.8222686474775616,3.887543763687801,4.78312051971325,4.559024839771139,19
3501,0.0371986817326,3521,0.9725,0.4064552984861468,4.572857436213202,4.79019991308127,4.621231976662202,4.796315285753346,4.763883478702658,3.975973874504315,4.140549002440177,4.807846131471782,4.6868598270898705,20
3029,0.031713747646,3047,0.8413888888888889,0.40838560581049854,4.602451953125254,4.805863513180587,4.696118626659851,4.817912970004224,4.768348554033474,4.001357019491735,4.213263770374755,4.798666666666666,4.718084504590736,21
2866,0.0299482109228,2888,0.7961111111111111,0.3900907187718074,4.594771165989593,4.781498588657944,4.679374551930937,4.809260083036773,4.771535862667202,3.9410787321063396,4.234463787385233,4.785013262599469,4.755944459532849,22
2111,0.021511299435,2122,0.5863888888888888,0.3983893889152061,4.641956916601721,4.787504291108822,4.758709862119893,4.80659351522341,4.79326563958916,4.030455904334828,4.371238546967388,4.798488801913461,4.789398771556807,23
