total_output,density,generated_cars,flow,%_to_Utrecht,total_average_speed,average_speed:R8,average_speed:R5,average_speed:R6,average_speed:R9,average_speed:R2,average_speed:R1,average_speed:R7,average_speed:R10,hour
1039,0.0105743879473,1043,0.2886111111111111,0.397497593840231,4.66047559002307,4.777777777777778,4.788674378786536,4.833957553058677,4.784413502109704,4.021963824289406,4.481255491126338,4.808611454470539,4.787150738565583,0
590,0.00592278719397,593,0.1638888888888889,0.37966101694915255,4.675558638961462,4.794117647058823,4.801787946986743,4.819639278557114,4.815506508205998,4.052631578947368,4.538891359122574,4.759389671361502,4.822505121451567,1
337,0.00335216572505,339,0.09361111111111112,0.4094955489614243,4.6785580284883945,4.868852459016393,4.791496963201147,4.773333333333333,4.824281778827233,4.0673076923076925,4.538582759340431,4.7745098039215685,4.790099437959359,2
294,0.00293314500942,297,0.08166666666666667,0.3945578231292517,4.673618123456493,4.793814432989691,4.806942812377594,4.832558139534884,4.797780797101449,4.053398058252427,4.534574468085107,4.774193548387097,4.795682730923694,3
377,0.00380414312618,379,0.10472222222222222,0.41379310344827586,4.688383047191534,4.894736842105263,4.80114338173928,4.824742268041237,4.832681655262301,3.988888888888889,4.5372831825037725,4.809885931558935,4.817702227432591,4
923,0.00939265536723,929,0.2563888888888889,0.38786565547128926,4.674036685590647,4.848484848484849,4.792441808813065,4.816993464052287,4.79813870474248,4.0,4.502760155815247,4.813753581661891,4.819720921155349,5
3478,0.0381497175141,3499,0.9661111111111111,0.37406555491661875,4.5578630065959755,4.802523474178403,4.490809318539924,4.829340431824903,4.716580075985347,4.082001184132623,4.011642838869388,4.793987621573828,4.736019107663387,6
6482,0.114844632768,6563,1.8005555555555555,0.4261030546127738,3.8545037011396723,4.803699509248773,2.3997118295047626,4.798043184885285,3.8184249835941033,3.8985549697324737,2.3510865342237004,4.785811231478019,3.9806973664502663,7
7151,0.13893126177,7270,1.986388888888889,0.44245560061529854,3.6489641703441675,4.782358402971214,2.197251075657854,4.780763517528203,3.560054474062601,3.6969489981785073,2.0006550248959925,4.788389684231888,3.385292185227083,8
6192,0.0920197740113,6261,1.72,0.41392118863049093,4.064240994577598,4.796010147601478,2.9357623299397857,4.790658174097649,4.303358776175459,3.7713230861965044,2.8989028304087014,4.779582277876009,4.238330334325196,9
5431,0.0669868173258,5473,1.5086111111111111,0.41815503590498987,4.3201753562793765,4.802345679012347,3.860756904700599,4.793358854860179,4.53334679852685,3.9036369540509823,3.4105815970333495,4.7947710259797285,4.462605036070979,10
5617,0.0727777777778,5675,1.5602777777777779,0.41338792949973296,4.243240967751221,4.796541742839731,3.569081612607759,4.791824403807071,4.444949357365312,3.8136143850105784,3.321475750204275,4.7938564273789535,4.414584062796087,11
6255,0.0896610169492,6326,1.7375,0.4201438848920863,4.067590675355132,4.791012396694214,3.195782130393531,4.779765144642662,4.2609317030461655,3.6729978785468043,2.9575970425811415,4.786874623267009,4.095764483669529,12
6233,0.0893691148776,6297,1.7313888888888889,0.42435424354243545,4.07072570330773,4.779562475364601,3.1206786024953757,4.771932484333919,4.228981252138691,3.7042840142800477,3.0221841790598134,4.783102869837228,4.155079748952159,13
6866,0.112777777778,6970,1.9072222222222222,0.42848820273812993,3.8417623826007876,4.7869949494949475,2.5766905399574394,4.773548199767695,3.9751411095875686,3.55508878560362,2.5518141790853583,4.780822693206064,3.7339986041036113,14
7502,0.149086629002,7642,2.0838888888888887,0.4328179152226073,3.571278537533299,4.775479719636906,2.143643199983872,4.739100573901564,3.458571343169156,3.3725881359510237,1.8205640332857,4.781026293817297,3.479255000520873,15
7461,0.153375706215,7582,2.0725,0.4400214448465353,3.553121709950921,4.802749719416378,2.0603270583126423,4.75239038189531,3.515184168874354,3.4695475955745416,1.7664771637545282,4.775931339320998,3.2823662524586164,16
7329,0.135371939736,7450,2.035833333333333,0.4304816482466912,3.6384816897035583,4.794651217228459,2.306936040728663,4.736335697399499,3.662969356047632,3.283798972382789,2.0771829899074503,4.7756452886653475,3.4703339552686243,17
6345,0.087565913371,6407,1.7625,0.4181245074862096,4.090373926812696,4.8043478260869525,3.2529431209830935,4.7688246628130875,4.282361455299586,3.5547126026419154,3.0584311297475724,4.779041670207631,4.222328946721739,18
4495,0.0502212806026,4529,1.2486111111111111,0.403559510567297,4.464526145797113,4.788483796296297,4.403785750475321,4.791312172774859,4.6634589472917325,3.847580388411334,3.8485936438778547,4.791961975475287,4.581032491774222,19
3479,0.0372222222222,3500,0.9663888888888889,0.40471399827536647,4.565885397066069,4.818137573004543,4.588345390649384,4.7957469863199185,4.7528155594979795,3.970574869347875,4.1313806103363975,4.786182027982113,4.68390015939034,20
3074,0.0322928436911,3099,0.8538888888888889,0.39882888744307093,4.595171993715878,4.792950034223136,4.671664226689983,4.812585733882031,4.7729101255886865,3.9614208421547867,4.2262979984426465,4.796773288439954,4.726773700305797,21
2869,0.0297598870056,2885,0.7969444444444445,0.40467061693970025,4.602514283900041,4.783147890588781,4.712147955727334,4.804266895761739,4.77452232606437,3.9352941176470595,4.259149777575231,4.807885141294436,4.743700166541373,22
2123,0.0218032015066,2144,0.5897222222222223,0.4022609514837494,4.6270513113840845,4.77491408934708,4.75152733834398,4.808885686839578,4.785769010863335,3.9697999244998114,4.367662992274352,4.792981326464907,4.76487012243963,23
