total_output,density,generated_cars,flow,%_to_Utrecht,total_average_speed,average_speed:R8,average_speed:R5,average_speed:R6,average_speed:R9,average_speed:R2,average_speed:R1,average_speed:R7,average_speed:R10,hour
1043,0.0105320150659,1049,0.2897222222222222,0.3911792905081496,4.670045631875809,4.737771739130435,4.789145766297859,4.8177655677655675,4.801143451143451,4.094117647058823,4.504207062066344,4.817342342342342,4.798871479201642,0
595,0.00605461393597,599,0.16527777777777777,0.37142857142857144,4.690566553936913,4.838308457711443,4.795642096777142,4.844202898550725,4.813662085691188,4.104838709677419,4.50415743612465,4.805045871559633,4.818674875403108,1
369,0.00372881355932,371,0.1025,0.4065040650406504,4.699975380367306,4.75,4.8012148642210555,4.845982142857143,4.792854628651883,4.202127659574468,4.575955657492355,4.828729281767956,4.80293880837359,2
319,0.00318738229755,322,0.08861111111111111,0.40752351097178685,4.689861522452816,4.733870967741935,4.808595211372988,4.767068273092369,4.828721174004192,4.209090909090909,4.548190789473685,4.813765182186235,4.809589672660212,3
431,0.00434557438795,435,0.11972222222222222,0.42923433874709976,4.690395802020192,4.834862385321101,4.797930595351801,4.796568627450981,4.804093567251462,4.126436781609195,4.5347776610644255,4.826086956521739,4.8024098415908325,4
965,0.00982109227872,973,0.26805555555555555,0.38238341968911915,4.66805721408658,4.801526717557252,4.7838509956175095,4.853413654618474,4.801612077789152,4.048245614035087,4.470236507936506,4.786561264822135,4.79901088031652,5
3524,0.0387429378531,3550,0.9788888888888889,0.39188422247446086,4.5383695807547975,4.771635957565605,4.525677370332304,4.8142597638510445,4.679257617640505,4.007380073800738,3.9911280582401507,4.795987654320988,4.721630150287042,6
6436,0.115583804143,6507,1.7877777777777777,0.42541951522684895,3.8587337744430497,4.806670435274167,2.3741341975949237,4.800908867600095,3.821285201330902,3.8986753657572164,2.2824209701347637,4.793129330254039,4.092645827598294,7
7233,0.146054613936,7325,2.0091666666666668,0.4352274298354763,3.6345577906915643,4.769811690859158,2.082910618187338,4.776269607843122,3.5901319145452346,3.664309065761348,1.8050780856376754,4.7941837047414655,3.5937676379571735,8
6230,0.0931920903955,6294,1.7305555555555556,0.4226324237560193,4.0430990441590735,4.797315072732897,2.9749716951387537,4.794247552149836,4.16268836591643,3.8061101028433164,2.851575165233685,4.791766740320865,4.166117658936807,9
5462,0.0677165725047,5514,1.5172222222222222,0.4106554375686562,4.305973225562994,4.77814465408805,3.8404582763668382,4.78618875369943,4.519430362468054,3.828648562807687,3.4509089279124807,4.789913033527852,4.454093233633561,10
5626,0.0731920903955,5671,1.5627777777777778,0.4116601493067899,4.233483753656533,4.7967233915509775,3.587110868427911,4.7929666981825685,4.453771816373198,3.7870941677684735,3.292949074140536,4.7940752864157,4.363178726392902,11
6343,0.0938606403013,6404,1.7619444444444445,0.41510326344001264,4.0360949896896905,4.7908156454411905,2.9957657893881304,4.774661450496523,4.282606927397721,3.6927226363279733,2.8226564086032306,4.7912281485452075,4.13830291131755,12
6176,0.0855131826742,6243,1.7155555555555555,0.41580310880829013,4.11479727184018,4.800980392156859,3.220202833651327,4.784104280787163,4.300559886483833,3.6960823373173968,3.1074073024703863,4.782050882658343,4.226990259196133,13
6890,0.115706214689,6964,1.913888888888889,0.4246734397677794,3.8527480170990125,4.782823442683372,2.5372920902215674,4.750415579394981,4.072477377672609,3.51741161168263,2.4198415014697012,4.793646242076643,3.9480762915905943,14
7591,0.153102636535,7712,2.108611111111111,0.44460545382690025,3.517622732648762,4.783293145022387,2.110299363409082,4.725215476859635,3.3932210570422465,3.3020557308096756,1.7926386903865361,4.788401575449228,3.245856822211305,15
7506,0.151092278719,7620,2.085,0.43711697308819614,3.570205258059183,4.791928904428898,2.0769375609324197,4.754813973303016,3.5237549996474513,3.4344771241830037,1.8194734141796205,4.779460044112629,3.380796043686428,16
7341,0.136412429379,7442,2.0391666666666666,0.43536302956000544,3.6398617189040054,4.781994554118445,2.2673041931573015,4.732051282051257,3.59947987356372,3.39770984001753,2.0832599717677165,4.787835260868947,3.469258775687122,17
6378,0.0880743879473,6431,1.7716666666666667,0.4139228598306679,4.073534269833802,4.768419375398342,3.2647406881238243,4.766351927174102,4.274570612660194,3.5131407984880716,3.0548932478553352,4.789410899098935,4.156746609871607,18
4584,0.0510969868173,4622,1.2733333333333334,0.4107766143106457,4.4615575916681225,4.802202845341899,4.408243403794172,4.794680167148815,4.661841584023153,3.8001157407407398,3.858170453847453,4.790688918858162,4.576517619590583,19
3562,0.0377589453861,3583,0.9894444444444445,0.40791690061763053,4.564303639940306,4.807889672867224,4.647393586755363,4.809730056406121,4.740914731305595,3.9115063680281073,4.130941286933241,4.7904531397068695,4.6756002775199335,20
3095,0.0324858757062,3109,0.8597222222222223,0.4122778675282714,4.59969926680306,4.810788479697829,4.6882650462043625,4.811487964989056,4.756094027074934,4.011406844106464,4.205413885826259,4.798583780560522,4.715554105965053,21
2973,0.0311346516008,2991,0.8258333333333333,0.39152371342078707,4.5938949632789825,4.7932670324645645,4.659593795666913,4.798934723481417,4.761956975772749,3.971963824289406,4.24030963527472,4.796391171258257,4.728742548023829,22
2103,0.021643126177,2113,0.5841666666666666,0.39229671897289586,4.641206980425186,4.805795536357092,4.764910012826669,4.821675829769904,4.787260517640911,3.996840442338072,4.382444566301542,4.80662457406294,4.764104364104362,23
