total_output,density,generated_cars,flow,average_speed:R1,total_average_speed,hour
1075,0.0128,1079,0.2986111111111111,4.690347409950946,4.690347409950946,0
583,0.00691666666667,589,0.16194444444444445,4.710712149221626,4.710712149221626,1
314,0.00372777777778,315,0.08722222222222223,4.72741235582961,4.72741235582961,2
262,0.00313333333333,262,0.07277777777777777,4.719719615340049,4.719719615340049,3
431,0.00508888888889,434,0.11972222222222222,4.711995963829696,4.711995963829696,4
916,0.0108944444444,924,0.2544444444444444,4.6877092590927685,4.6877092590927685,5
3545,0.0448722222222,3562,0.9847222222222223,4.441278517729489,4.441278517729489,6
6533,0.110683333333,6580,1.8147222222222221,3.366607752350397,3.366607752350397,7
7305,0.156411111111,7386,2.029166666666667,2.6666637537290736,2.6666637537290736,8
6211,0.100933333333,6265,1.7252777777777777,3.5074154344228665,3.5074154344228665,9
5632,0.0819,5678,1.5644444444444445,3.8925003851118594,3.8925003851118594,10
5691,0.0855888888889,5736,1.5808333333333333,3.794086460028381,3.794086460028381,11
6193,0.103022222222,6245,1.7202777777777778,3.4195987761730913,3.4195987761730913,12
6244,0.103366666667,6302,1.7344444444444445,3.452346678812189,3.452346678812189,13
6773,0.127922222222,6830,1.881388888888889,3.036538828620961,3.036538828620961,14
7564,0.194011111111,7655,2.101111111111111,2.233062422660329,2.233062422660329,15
7423,0.178761111111,7547,2.0619444444444444,2.3825733160586102,2.3825733160586102,16
7417,0.176194444444,7495,2.060277777777778,2.4279834950821364,2.4279834950821364,17
6332,0.103361111111,6390,1.758888888888889,3.47778404755522,3.47778404755522,18
4486,0.0594833333333,4513,1.2461111111111112,4.259519074706133,4.259519074706133,19
3500,0.04425,3528,0.9722222222222222,4.456794061776069,4.456794061776069,20
3051,0.03815,3069,0.8475,4.507627501459536,4.507627501459536,21
2914,0.0362666666667,2932,0.8094444444444444,4.529998513392616,4.529998513392616,22
2135,0.0260555555556,2152,0.5930555555555556,4.616530126640235,4.616530126640235,23
